X,Y,OBJECTID,STATUS,ORIG_PERMIT,CURRENT_PERMITNUM,CONSULTNUM,X_COORD,Y_COORD,BORE_DEPTH,BORE_DIAMETER,SCREEN_INTERVAL,WELL_TYPE_VALUE,WELL_PURPOSE_VALUE,GlobalID,CASING_DEPTH,CASING_DIAMETER,WELL_NBR,WATER_SYSTEM_NAME
-122.102964774084,37.3809025905073,18037,Destroyed,,02D00361,108-01,6095941.0,1965150.0,0.0,,,Water Production,Municipal,39fc96c2-d358-45d0-9159-0a7ba28cb4c0,,0.0,06S02W29K005,CWSC LOS ALTOS SUBURBAN
-122.093751735175,37.3771107571749,18041,Destroyed,,D20160705001,AB 4-01,6098594.0,1963724.0,230.0,,,Water Production,Municipal,b77458fc-0165-4386-b673-6492c8a96e36,230.0,12.0,06S02W28N002,CWSC LOS ALTOS SUBURBAN
-122.087777648379,37.373445056789,18045,Destroyed,,D20150609001,CUESTA  9,6100307.0,1962360.0,0.0,,,Water Production,Municipal,a3887d51-ba50-4fb6-abb3-218001f1535e,,0.0,06S02W33C001,CITY OF MOUNTAIN VIEW
-122.077987792243,37.373873495206,18049,Water Supply - Active,,,GRANT   6,6103154.0,1962468.0,0.0,,,Water Production,Municipal,b701f032-a42c-43d5-9ac7-bf364d0c99b4,,0.0,06S02W33A002,CITY OF MOUNTAIN VIEW
-121.918895922762,37.4020262784739,18053,Water Supply - Active,83W0349,09W00318,NSJ #2,6149626.0,1972018.0,660.0,,,Water Production,Municipal,9fdcf0f0-5580-4249-a9d3-bd382e1f2079,630.0,0.0,06S01W24B005,CITY OF SAN JOSE - NSJ/ALVISO
-121.910476170809,37.3876991093961,18057,Destroyed,,12D00125,BREED AV1,6151900.0,1966724.0,0.0,,,Water Production,Municipal,c288a495-ff69-46e5-9b1d-ae250f53acd6,,0.0,06S01E30D010,SAN JOSE WATER
-121.880566751746,37.4122708137858,18061,Destroyed,,03D00044,FLEURY  4,6160720.0,1975540.0,0.0,,,Water Production,Municipal,9adc2626-acfe-431b-ac2a-d47b2229d9de,,0.0,06S01E17G004,SAN JOSE WATER
-122.055224834185,37.3985243862042,18063,Destroyed,87W0120,00D00079,RE-14A,6109917.0,1971331.0,489.0,,,Water Production,Municipal,5686a8d2-6995-42b7-b72f-5b347ad56606,,6.0,06S02W23F011,CITY OF MOUNTAIN VIEW
-122.0643880678,37.3145837678719,18064,Abandoned,,, ,6106745.0,1940817.0,0.0,,,Water Production,Municipal,ccd66635-b7a6-4b9c-bb20-17c81cbbc58e,,0.0,07S02W22B001,CITY OF CUPERTINO
-121.880688045869,37.4119401181888,18065,Destroyed,,03D00043,FLEURY  3,6160683.0,1975421.0,0.0,,,Water Production,Municipal,dedace28-1fa3-48b8-bfda-081ea9739783,,0.0,06S01E17G006,SAN JOSE WATER
-122.05532322037,37.398542225996,18067,Destroyed,87W00121,00D00083,RE-13A,6109888.0,1971338.0,34.0,,,Water Production,Municipal,d852b187-526c-43cf-b21f-424bca6a40d1,,6.0,06S02W23F013,CITY OF MOUNTAIN VIEW
-122.064392836057,37.3143186309723,18068,Abandoned,,, ,6106742.0,1940721.0,0.0,,,Water Production,Municipal,42d2c7ea-8011-48ff-9c06-76cd9342b7cb,,0.0,07S02W22B002,CITY OF CUPERTINO
-122.116116448508,37.3970052536255,18069,Water Supply - Active,,,121-02  2,6092222.0,1971078.0,0.0,,,Water Production,Municipal,e343c769-cce0-4f64-8ac7-9d0b7e152d79,,0.0,06S02W19H002,CWSC LOS ALTOS SUBURBAN
-122.054003040957,37.3987781129177,18079,Destroyed,87W1314,00D00078,RE-20A,6110273.0,1971418.0,41.0,,,Water Production,Municipal,4821797b-f05e-4c8e-913c-93470c650cd6,,6.0,06S02W23F015,CITY OF MOUNTAIN VIEW
-122.12326252683,37.401293012125,18081,Water Supply - Active,,,KNAPP   1,6090173.0,1972675.0,0.0,,,Water Production,Municipal,ca8d75b7-18b2-4c5a-a549-e5b541ffd96d,,0.0,06S02W19B002,CWSC LOS ALTOS SUBURBAN
-122.056933145988,37.3979154500058,18083,Destroyed,87W1588,96D00850,RW-14A,6109417.0,1971118.0,30.0,,,Water Production,Municipal,c66360ee-db32-4ab7-8ebd-3d7d2faabddb,,6.0,06S02W23E016,CITY OF MOUNTAIN VIEW
-121.818106003404,37.2627235996322,18084,Destroyed,,87D0075, ,6178092.0,1920834.0,0.0,,,Water Production,Municipal,218c7ffb-f744-4b74-8b71-04e10ac2c495,,0.0,08S01E01M010,GREAT OAKS WC INC
-122.123321696163,37.4012430927885,18085,Water Supply - Active,,,KNAPP,6090156.0,1972657.0,0.0,,,Water Production,Municipal,0dd49c35-711f-40a6-bd8c-e3abc5f24f54,,0.0,06S02W19B004,CWSC LOS ALTOS SUBURBAN
-121.662392322211,37.1007788385026,18145,Water Supply - Active,00W01086,00W01086,3,6222671.0,1861273.0,660.0,,,Water Production,Municipal,64ed8304-cf79-4d16-8026-0661c7c6c472,630.0,5.0,10S03E05B003,
-122.01520213045,37.3731229942754,18245,Abandoned,,, ,6121392.0,1961893.0,0.0,,,Water Production,Municipal,e2881454-bd7c-44c1-bb9e-320552c38348,,0.0,06S01W31C001,CITY OF SUNNYVALE
-121.79059037808,37.2470527412655,18265,Water Supply - Active,82W0080,82W0080,7,6186019.88691511,1915016.79856469,270.0,,,Water Production,Municipal,d7dc9d30-4113-4fb3-abad-7df780a9a0d0,260.0,16.0,08S02E07R005,"WESTERN DIGITAL TECHNOLOGIES, INC."
-122.026934873662,37.3940032579891,18283,Destroyed,85W1096,98D00111,EW-8,6118107.0,1969550.0,26.0,,,Water Production,Municipal,5e5d8ecd-dd70-4b97-a422-b4e18d73e5b7,,6.0,06S02W24J004,CITY OF SUNNYVALE
-122.026075536278,37.3980771368552,18293,Destroyed,88W2185,00D00895,EW-24,6118380.0,1971029.0,25.0,,,Water Production,Municipal,1d403337-9991-47db-8dc4-7444095d75a1,,5.0,06S02W24H005,CITY OF SUNNYVALE
-122.02576032014,37.3980082314752,18295,Destroyed,88W2186,00D00894,EW-23,6118472.0,1971003.0,26.0,,,Water Production,Municipal,fe8b7b65-1956-42a7-898e-6aa5ce074bde,,5.0,06S02W24H004,CITY OF SUNNYVALE
-122.101884544564,37.4187276258349,18331,Abandoned,,, ,6096491.0,1978915.0,0.0,,,Water Production,Municipal,984af46d-7d72-411b-bb1d-8f9b85211511,,0.0,06S02W08Q005,CITY OF PALO ALTO
-121.963158052106,37.2026325230734,18333,Other - Active,98W00464,98W00464, ,0.0,0.0,405.0,,,Water Production,Municipal,054454d4-3893-40a3-8030-8f8a5679e111,,6.0,08S01W27M001,
-121.611919862627,37.0096248439501,18351,Destroyed,,91D0449, ,6236995.0,1827907.0,0.0,,,Water Production,Municipal,0d7257b0-fcbf-4554-8096-79d43268287d,,0.0,11S03E02F001,CITY OF GILROY
-121.585430024423,37.011447701838,18355,Destroyed,,98D00458, ,6244737.0,1828480.0,0.0,,,Water Production,Municipal,9829ab24-eb5f-4275-a8d7-56e1d2bd44e0,,0.0,11S03E01A001,CITY OF GILROY
-121.815771868581,37.2612399043556,18363,Destroyed,,87D0076,07,6178764.0,1920284.0,0.0,,,Water Production,Municipal,ee1e4591-2515-49cf-8d36-9c0d8a07ed0e,,0.0,08S01E01P002,GREAT OAKS WC INC
-121.578257022694,37.0249804510725,18394,Destroyed,,,11910,6246888.0,1833382.0,0.0,,,Water Production,Municipal,d0ceb3cb-4534-4f52-9abc-8bb6e8928cd6,,0.0,10S04E31D019,CITY OF GILROY
-122.045463239048,37.3946814699075,18445,Destroyed,87W0360,93D0130,MW-2,6112729.0,1969885.0,0.0,,,Water Production,Municipal,7050677d-03ce-486e-8035-c3de78565afa,,0.0,06S02W23J005,CITY OF SUNNYVALE
-122.045672068605,37.3948642794963,18447,Destroyed,91W1475,99D00724,MW-16,6112669.0,1969953.0,58.0,,,Water Production,Municipal,ac2dac71-f2f2-4113-9e9d-a32a010e8067,,4.0,06S02W23J001,CITY OF SUNNYVALE
-122.029204182461,37.3958775450621,18452,Destroyed,89W0608,96D00742,RS-2,6117459.0,1970243.0,0.0,,,Water Production,Municipal,3b368ecb-e48e-4e31-8f5c-d2e92a3d2dda,,4.0,06S02W24G009,CITY OF SUNNYVALE
-121.947828575769,37.3642458433808,18457,Destroyed,,95D00261, ,6140917.0,1958352.0,0.0,,,Water Production,Municipal,a5757f39-0823-4664-83c2-7e779b14901b,,0.0,06S01W35N004,CITY OF SANTA CLARA
-121.723838987582,37.1873103870321,18458,Water Supply - Active,04W00336,04W00336,WELL #22,6205164.0,1893005.0,300.0,,,Water Production,Municipal,0103c15a-8b3d-493e-8df8-e2e1225df5a2,,15.0,08S02E35P002,CITY OF SAN JOSE - EVG/EDV/COY
-121.885184354615,37.3654690734443,18461,Destroyed,,90D0258,1161  WATE,6159127.0,1958521.0,0.0,,,Water Production,Municipal,c99b5b07-34ec-4720-b155-50f681149f23,,0.0,06S01E32K009,SAN JOSE WATER
-122.088752015035,37.4084131597003,18489,Destroyed,,85D0269, ,6100240.0,1975095.0,0.0,,,Water Production,Municipal,322776dd-8383-438a-bf0d-b8f8f3e0b801,,0.0,06S02W16L015,CITY OF MOUNTAIN VIEW
-121.599645661674,37.0763902868845,18498,Water Supply - Active,,, ,6240864.0,1852172.0,0.0,,,Water Production,Municipal,5479001e-d168-4207-a0db-429a1dfff063,,0.0,10S03E12M010,SAN MARTIN LIONS CLUB
-121.986498235227,37.3486789578093,18522,Destroyed,,86D0114, ,6129590.0,1952861.0,0.0,,,Water Production,Municipal,7f19a4d8-8c8c-4881-a942-d53db8d9a609,,0.0,07S01W04N001,CITY OF SANTA CLARA
-121.755208690004,37.2327574547782,18523,Abandoned,,, ,6196248.0,1909672.0,0.0,,,Water Production,Municipal,b477d7bf-7ca3-423f-b9eb-9e8a653c4f34,,0.0,08S02E16Q010,GREAT OAKS WC INC
-121.969048815667,37.2887521993369,18530,Other - Active,,, ,6134319.0,1930964.0,0.0,,,Water Production,Municipal,1c2aab38-7d2b-4e06-9356-59ad2b2714d7,,0.0,07S01W28R001,SAN JOSE WATER
-121.912115073383,37.3331612949974,18534,Destroyed,,83D0078, ,6151124.0,1946876.0,0.0,,,Water Production,Municipal,85ce010c-2295-4b78-aee6-fb7722734988,,0.0,07S01E07N001,SAN JOSE WATER
-122.022731801975,37.2589513973728,18571,Abandoned,,, ,6118528.0,1920364.0,0.0,,,Water Production,Municipal,8132bc68-e9d6-4f70-a724-7dc1b17a0944,,0.0,08S01W06N001,SAN JOSE WATER
-121.625503482972,37.1514666303886,18593,Water Supply - Active,,, ,6233650.0,1879596.0,0.0,,,Water Production,Municipal,34cf965a-5071-49fe-a0c6-9a257fc48d8d,,0.0,09S03E15G010,
-121.971967345906,37.3595409260333,18600,Abandoned,,, ,6133876.0,1956748.0,0.0,,,Water Production,Municipal,59323fa9-27d9-47b6-826c-359ddbad3a42,,0.0,06S01W33R001,CITY OF SANTA CLARA
-121.683779306494,37.1081066852147,18605,Water Supply - Active,86W0453,86W0453, ,6216468.0,1864019.0,140.0,,,Water Production,Municipal,e8198092-7e8b-4400-9013-13b12e8fb8a9,140.0,6.0,09S03E31F005,
-121.979923341695,37.4286790630107,18608,Destroyed,,87D0228, ,6131962.0,1981955.0,0.0,,,Water Production,Municipal,d810156c-3b3e-4094-8be5-9d69447fc64b,,0.0,06S01W09C001,CITY OF SAN JOSE - NSJ/ALVISO
-121.627077856865,37.1242767160755,18609,Water Supply - Active,,,CONDIT,6233072.0,1869702.0,0.0,,,Water Production,Municipal,f9b9de18-c492-4abd-8dbd-e12cae0fc32b,,0.0,09S03E27G004,CITY OF MORGAN HILL
-121.595885933732,37.1206519356026,18613,Water Supply - Active,,, ,6242150.0,1868274.0,0.0,,,Water Production,Municipal,079f1c3a-cb8e-404f-8917-a0e931bd5a1b,,0.0,09S03E25L002,
-121.594849449472,37.1036036977815,18617,Water Supply - Active,,, ,6242380.0,1862064.0,0.0,,,Water Production,Municipal,585adc74-ec4a-4dfd-9337-e4772ca5e0cc,,0.0,09S03E36P002,
-121.658840229067,37.089180846519,18621,Water Supply - Active,,, ,6223654.0,1857037.0,0.0,,,Water Production,Municipal,5c65fdcf-0b01-4956-b51a-cbd37a24bd2e,,0.0,10S03E05J006,
-121.586784195188,37.0907309275688,18625,Water Supply - Active,,, ,6244677.0,1857350.0,0.0,,,Water Production,Municipal,64e41c61-731c-4064-82ed-cdb0ef653185,,0.0,10S03E01J002,
-121.58589746368,37.0834102305719,18629,Water Supply - Active,,, ,6244905.0,1854681.0,0.0,,,Water Production,Municipal,40219faa-2393-4b5c-b72f-b6ebae232e61,,0.0,10S03E12A010,
-121.577441144905,37.0727108574491,18633,Water Supply - Active,,, ,6247326.0,1850757.0,0.0,,,Water Production,Municipal,14a12cc4-a296-427d-8afb-ea800153aeca,,0.0,10S04E07P001,
-121.6068252768,37.0508211811238,18637,Water Supply - Active,,, ,6238660.0,1842888.0,0.0,,,Water Production,Municipal,11d78aed-4142-4ab6-9fcb-777ab0c153a4,,0.0,10S03E23G006,LEARNING SERVICES CORP.
-121.555994587047,37.0680553954217,18641,Water Supply - Active,,, ,6253564.0,1848991.0,0.0,,,Water Production,Municipal,5707070c-b5de-466c-8db9-ccdee6d264db,,0.0,10S04E17F002,NEW AVENUE MUTUAL WATER COMPANY
-121.553300923989,37.0619835517757,18644,Water Supply - Active,,, ,6254325.0,1846772.0,0.0,,,Water Production,Municipal,2ea5d1ce-38bd-4768-82e3-ed3915005261,,0.0,10S04E17K004,
-121.54631445114,37.0571689866108,18648,Water Supply - Active,,, ,6256344.0,1844996.0,0.0,,,Water Production,Municipal,44097094-2365-4e2e-9a46-671dfa502250,,0.0,10S04E20A001,NEW AVENUE MUTUAL WATER COMPANY
-121.642112478278,37.0292382549839,18652,Water Supply - Active,,, ,6228267.0,1835154.0,0.0,,,Water Production,Municipal,9c11cf8b-05aa-4406-aa8b-abac45ff815b,,0.0,10S03E28R005,
-121.632808103162,37.0185224659216,18656,Water Supply - Active,,, ,6230936.0,1831219.0,0.0,,,Water Production,Municipal,ccead6b3-9c09-4a9a-a497-da04c2a37be6,,0.0,10S03E34L003,
-121.608381129228,37.0382999236777,18660,Water Supply - Standby,,S25-0041,,6238152.0,1838334.0,0.0,,,Water Production,Municipal,46d79689-9d08-4754-9af4-049759d93b64,,0.0,10S03E26G002,EMERALD VALLEY MUTUAL WATER COMPANY
-121.526950768422,37.0273634247067,18668,Destroyed,,09D00092, ,6261875.0,1834082.0,0.0,,,Water Production,Municipal,c5fa1358-3571-46b3-b050-81f94b1d6df7,,0.0,10S04E34D004,
-121.498916966096,37.0162451125327,18672,Water Supply - Active,,, ,6270015.0,1829945.0,0.0,,,Water Production,Municipal,9f50731f-788a-4cc2-aa68-5cf63fc8ead8,,0.0,10S04E35Q002,ANGELO LANE WATER COMPANY
-121.650322328085,37.1681813473231,18676,Destroyed,,D20170622001,BOYS #2,6226492.0,1885769.0,366.0,,,Water Production,Municipal,68344f14-6339-4af5-81a1-a187616f9168,,16.0,09S03E09F002,
-121.964614212199,37.3095465320242,18680,Water Supply - Active,,,WILLIAM 4,6135728.0,1938514.0,0.0,,,Water Production,Municipal,dfe2291f-a7d9-4b3d-9cef-dd1404bb2064,,0.0,07S01W22E003,SAN JOSE WATER
-121.972760940085,37.3597732241942,18684,Water Supply - Active,90W1616,90W1616,18-02,6133646.0,1956836.0,950.0,,,Water Production,Municipal,360817c1-1754-4063-908b-5cb71288cff4,840.0,16.0,06S01W33R005,CITY OF SANTA CLARA
-122.118425270603,37.3632856099353,18686,Destroyed,80W0178,08D00639, ,6091339.0,1958814.0,110.0,,,Water Production,Municipal,55ced850-fc24-4fc0-9374-dbfeb343e411,,5.0,06S02W31J002,CWSC LOS ALTOS SUBURBAN
-121.964579399786,37.3098758993343,18688,Water Supply - Active,,,WILLIAM 3,6135740.0,1938634.0,0.0,,,Water Production,Municipal,89ff7428-18bc-4614-998c-b5ddece1584b,,0.0,07S01W22E002,SAN JOSE WATER
-121.506122123919,37.0288064961599,18696,Water Supply - Active,,, ,6267961.0,1834541.0,0.0,,,Water Production,Municipal,e06d8e07-319d-47c1-88bf-39461872f6fe,,0.0,10S04E26N001,
-121.659406898925,37.0519348965575,18700,Water Supply - Active,,, ,6223321.0,1843479.0,0.0,,,Water Production,Municipal,ec40a660-e219-4225-9e47-1bcea3916c5a,,0.0,10S03E20A005,
-121.801790212818,37.1955250572471,18708,Water Supply - Active,,, ,6182651.0,1895807.0,0.0,,,Water Production,Municipal,998d9072-b08e-4fc3-b29b-22f0dddfe03a,,0.0,08S02E31E006,GREAT OAKS WC INC
-121.556013864893,36.996144632759,18716,Water Supply - Active,,,6,6253262.90882137,1822809.79310675,715.0,,,Water Production,Municipal,7696d9c6-b389-40b4-a8f4-339595fae255,530.0,30.0,11S04E08C002,CITY OF GILROY
-121.775665961087,37.2390879237988,18724,Water Supply - Active,,,16,6190324.0,1912057.0,0.0,,,Water Production,Municipal,6a2aedfc-88fc-48cf-99e5-fcf1e88f6867,,0.0,08S02E17G011,GREAT OAKS WC INC
-121.64820565473,37.1661535220858,18755,Water Supply - Active,,, ,6227100.0,1885023.0,0.0,,,Water Production,Municipal,84273970-10e6-488d-a25f-6d3cd271ce53,,0.0,09S03E09F001,CITY OF MORGAN HILL
-121.877173949666,37.3252917364478,18765,Other Water Producing,,, ,6161239.0,1943860.0,0.0,,,Water Production,Municipal,9e8138c5-4949-4c91-b65f-1b04e8ee6bf1,,0.0,07S01E17H004,SAN JOSE WATER
-121.826047940559,37.3521969470507,18793,Destroyed,,01D00639,STORY RD1,6176243.0,1953441.0,0.0,,,Water Production,Municipal,7f86b1e6-0c70-4341-a388-0371540113ec,,0.0,07S01E02J006,SAN JOSE WATER
-121.986461604624,37.3485671445958,18797,Water Supply - Active,,,22-02,6129600.0,1952820.0,0.0,,,Water Production,Municipal,a7b584e9-985e-417d-bf0e-2b9d0f6e97cf,,0.0,07S01W04N002,CITY OF SANTA CLARA
-121.798052571754,37.3439683261164,18800,Other Water Producing,,, ,6184337.0,1950331.0,0.0,,,Water Production,Municipal,c851d040-01fe-4686-b71a-710a6851fb1a,,0.0,07S02E07C006,SAN JOSE WATER
-121.998408072314,37.3470502085893,18801,Water Supply - Active,,,24,6126119.0,1952323.0,0.0,,,Water Production,Municipal,7b59436e-325d-4e9c-bdd0-ac64b14e5a04,,0.0,07S01W05P002,CITY OF SANTA CLARA
-121.996434998251,37.3155321558075,18805,Destroyed,,99D00885,STERLING1,6126509.0,1940839.0,0.0,,,Water Production,Municipal,30783b84-bc9a-46d6-a952-b5f8eb6a1c44,,0.0,07S01W20C001,SAN JOSE WATER
-121.803347525008,37.3403854710272,18808,Other Water Producing,,, ,6182780.0,1949048.0,0.0,,,Water Production,Municipal,51a9d1a3-a27e-48bc-9611-80ba85df8662,,0.0,07S02E07E003,SAN JOSE WATER
-121.996169633221,37.3155904818205,18809,Destroyed,,99D00887,STERLING3,6126587.0,1940859.0,0.0,,,Water Production,Municipal,52d5fbd1-3e34-452e-9518-768087810eb7,,0.0,07S01W17P002,SAN JOSE WATER
-121.798673338158,37.341081082801,18812,Other Water Producing,,, ,6184142.0,1949282.0,0.0,,,Water Production,Municipal,5463ed25-9584-4071-9fef-fa3441127178,,0.0,07S02E07F001,SAN JOSE WATER
-121.962187219422,37.2818978356232,18813,Destroyed,,D20170327004,VIRGINIA1,6136276.0,1928437.0,846.0,,,Water Production,Municipal,e9f587e2-c45a-4f48-8da5-9bb6239c5e01,846.0,16.0,07S01W34F002,SAN JOSE WATER
-121.962023381088,37.2826607500857,18817,Destroyed,,D20170327006,VIRGINIA3,6136328.0,1928714.0,850.0,,,Water Production,Municipal,fa171171-8823-4357-9191-32055afd294d,850.0,16.0,07S01W34F003,SAN JOSE WATER
-121.968108926352,37.284462757246,18821,Destroyed,,01D00347,10459-3,6134568.0,1929398.0,0.0,,,Water Production,Municipal,501d4901-7574-4b04-8114-5942a90f1fae,,0.0,07S01W33A001,SAN JOSE WATER
-121.940578883067,37.3564083889545,18825,Water Supply - Active,,,5-02,6142980.0,1955466.0,0.0,,,Water Production,Municipal,be316921-9327-4d0a-ab53-7fb2b7b1a170,,0.0,07S01W02B001,CITY OF SANTA CLARA
-121.943872835432,37.3464862375555,18829,Water Supply - Active,,,13-02,6141967.0,1951868.0,0.0,,,Water Production,Municipal,d423bc9e-aa5e-4798-a788-e0ca51fe7f75,,0.0,07S01W02P003,CITY OF SANTA CLARA
-121.716400451939,37.1818735114042,18832,Water Supply - Active,,, ,6207305.0,1890997.0,0.0,,,Water Production,Municipal,21db9452-ffd5-4172-99ae-e7fea1aea58e,,0.0,09S02E02H002,SANTA TERESA MEADOWS WATER COMPANY
-121.769177371399,37.2360399413118,18836,Water Supply - Active,,,MONTREY 7,6192198.0,1910922.0,0.0,,,Water Production,Municipal,cbc3030a-efe1-45dd-b3fd-d15998c13bed,,0.0,08S02E17J010,GREAT OAKS WC INC
-121.911946173042,37.3775372508318,18843,Destroyed,,05D00339, ,6151417.0,1963031.0,0.0,,,Water Production,Municipal,622aa7d8-111b-432c-b703-e6f9eb05a85b,,0.0,06S01E30N002,SAN JOSE WATER
-121.673700172175,37.1543761603417,18844,Water Supply - Active,,,BURNETT,6219618.0,1880827.0,0.0,,,Water Production,Municipal,91057621-1fae-4842-9f1e-32de90689360,,0.0,09S03E17E003,CITY OF MORGAN HILL
-121.647980646515,37.1273587021888,18848,Destroyed,,D20150202002,DIANA #1,6226992.0,1870898.0,221.0,,,Water Production,Municipal,602c85e6-6b12-439c-8f9d-ca0fc8ea046d,221.0,12.0,09S03E28C001,CITY OF MORGAN HILL
-121.884848483513,37.3650839241338,18849,Destroyed,87W0481,89D0142,MW 77,6159222.0,1958380.0,75.0,,,Water Production,Municipal,e9cfde20-863c-44b3-ba39-4b0253fc2022,,2.0,06S01E32K014,SAN JOSE WATER
-121.922164336024,37.3700466428414,18886,Abandoned,,, ,6148407.0,1960349.0,0.0,,,Water Production,Municipal,784af251-6ccf-48e2-9ab7-32461d1154a3,,0.0,06S01W36G001,SAN JOSE WATER
-122.087545304521,37.3731159231881,18902,Destroyed,02W00476,12D00240,MW5,6100372.0,1962239.0,0.0,,,Water Production,Municipal,0ea2ecd7-2a1f-4381-bfee-1c8dd131f0e5,,4.0,06S02W33C007,CITY OF MOUNTAIN VIEW
-122.023903820451,37.377814956002,18907,Destroyed,,85D0185,2/3,6118891.0,1963642.0,440.0,,,Water Production,Municipal,b822e099-737a-4301-8c66-12346288f9db,,0.0,06S02W25R002,CITY OF SUNNYVALE
-121.954611291847,37.3778643619816,18908,Destroyed,02W00581,04D00199,EXW-1,6139023.0,1963340.0,21.0,,,Water Production,Municipal,cb8f1ae6-4c9a-45e5-a57c-896ce501c0a8,,4.0,06S01W27J039,CITY OF SANTA CLARA
-121.91237780096,37.3956430613764,18911,Other - Active,02W00534,02W00534,MW-22,6151391.0,1969625.0,30.0,,,Water Production,Municipal,5399f8c4-fed7-4dda-8a10-222869e0f410,30.0,4.0,06S01E19M062,SAN JOSE WATER
-121.831300782589,37.2371361164373,18939,Destroyed,02W00521,09D00172,MW-14,6174120.0,1911572.0,25.0,,,Water Production,Municipal,4a6f2825-5d1b-4b74-9cc2-58fb04503c58,,4.0,08S01E14F017,SAN JOSE WATER
-122.087613970843,37.3732304732929,18952,Destroyed,02W00477,12D00241,MW6,6100353.0,1962281.0,0.0,,,Water Production,Municipal,c62f70d6-996c-42c6-8819-15bdd2f85d4b,,4.0,06S02W33C006,CITY OF MOUNTAIN VIEW
-121.897706891235,37.4192444490272,18964,Destroyed,,97D00812,EW-1,6155780.0,1978153.0,26.0,,,Water Production,Municipal,508b5618-e566-4cdb-96fe-d9264ee34f73,,18.0,06S01E07R002,CITY OF MILPITAS
-121.898951516943,37.4190056193316,18967,Destroyed,,97D00811,EW-2,6155418.0,1978072.0,26.0,,,Water Production,Municipal,6a02f69b-8a2d-4c34-ae9c-362ec0badea7,,18.0,06S01E07R003,CITY OF MILPITAS
-121.899839950759,37.4164932539039,18973,Destroyed,,97D00810,EW-3,6155146.0,1977161.0,28.0,,,Water Production,Municipal,f7a36378-c047-4ff8-9f26-ff2383d52ed0,,18.0,06S01E18B001,CITY OF MILPITAS
-121.874962353132,37.4164111011821,18981,Destroyed,02W00859,08D00318,EX-5,6162370.0,1977024.0,51.0,,,Water Production,Municipal,a2647c8d-b133-41c6-8b74-c9b4bb9c9f04,,4.0,06S01E16D038,CITY OF MILPITAS
-121.628406062725,37.1280407933814,18997,Water Supply - Active,02W00524,02W00524,SAN PEDRO,6232701.0,1871077.0,550.0,,,Water Production,Municipal,b7603231-25ad-41c4-b905-c0c819b0627e,450.0,12.0,09S03E27B005,CITY OF MORGAN HILL
-121.739163963359,37.2158585510079,19000,Destroyed,,92D0432, ,6200837.0,1903457.0,0.0,,,Water Production,Municipal,69483595-4e0d-400f-8428-091dc25586b1,,0.0,08S02E22Q001,CITY OF SAN JOSE - EVG/EDV/COY
-121.939272474827,37.3792134979204,19005,Destroyed,01W01072,09D00057,6429/EX-1,6143487.0,1963762.0,29.0,,,Water Production,Municipal,22284ce3-2593-4128-a095-01c8a9c95fd1,29.0,4.0,06S01W26K007,CITY OF SAN JOSE - NSJ/ALVISO
-122.009658908902,37.384476014822,19013,Other - Active,,,EDUCTOR,6123069.0,1966000.0,0.0,,,Water Production,Municipal,66f20de4-349a-4be7-8117-0571e707802b,,0.0,06S01W30H016,CITY OF SUNNYVALE
-121.953667862271,37.3696248884556,19015,Other - Active,,,T49-EAB,6139250.0,1960336.0,0.0,,,Water Production,Municipal,5e761b93-953b-4e6e-9178-214d77d08657,,0.0,06S01W34H014,CITY OF SANTA CLARA
-121.952608944384,37.3696511201587,19016,Other - Active,,,T51-EAB,6139558.0,1960341.0,0.0,,,Water Production,Municipal,651d3db9-b04d-46c3-95d2-92eddc96e99f,,0.0,06S01W34H016,CITY OF SANTA CLARA
-121.952305405446,37.3696679901739,19017,Other - Active,,,T52-AB,6139647.0,1960346.0,0.0,,,Water Production,Municipal,a1bd79b4-c4fd-48ef-9089-1229cbf77cb5,,0.0,06S01W34H017,CITY OF SANTA CLARA
-121.775290887507,37.2326983786528,19025,Destroyed,,86D0305, ,6190402.0,1909730.0,0.0,,,Water Production,Municipal,1141d682-c157-4bc2-adc6-8339676d29b3,,0.0,08S02E17Q002,GREAT OAKS WC INC
-121.786459450991,37.2330330402362,19027,Abandoned,,, ,6187152.0,1909896.0,0.0,,,Water Production,Municipal,56da4129-0959-4b1a-bf30-e96a1c027df4,,0.0,08S02E18R001,GREAT OAKS WC INC
-121.878757117166,37.3254717370413,19033,Destroyed,,88D0078, ,6160780.0,1943932.0,0.0,,,Water Production,Municipal,bf9bfd70-38e5-436e-ba75-7e3831e455d2,,0.0,07S01E17H001,SAN JOSE WATER
-121.884683021024,37.3112313630231,19043,Destroyed,,, ,6158980.0,1938773.0,0.0,,,Water Production,Municipal,f8824a42-0d88-4c5f-b447-88d159ce7f2d,,0.0,07S01E20G001,SAN JOSE WATER
-121.883489545389,37.3116795159471,19044,Destroyed,,89D0359, ,6159330.0,1938931.0,0.0,,,Water Production,Municipal,edb1794f-9ed2-4db9-86de-2f7c1a42781a,,0.0,07S01E20G002,SAN JOSE WATER
-121.816641259011,37.3116985488442,19054,Destroyed,,89D0389, ,6178769.0,1938658.0,0.0,,,Water Production,Municipal,ced60580-43c2-43ac-a518-b2baf8cef62a,,0.0,07S01E24F006,CITY OF SAN JOSE - EVG/EDV/COY
